# xyscan Version 3.3.0
# Date: Tue Jan 22 16:30:01 2013
# Scanned by: caoshanshan
# Source: /Users/caoshanshan/Experimental Data/STAR/RAA_STAR_D0_0-10%.jpg
# Comment: 
# Format: x y -dx +dx -dy +dy
0.313043	0.460674	0	0	0.123596	0.123596	
0.313043	0.460674	0	0	0.168539	0.168539	
0.973913	1.19101	0	0	0.191011	0.191011	
0.973913	1.19101	0	0	0.235955	0.235955	
1.35652	1.62921	0	0	0.224719	0.224719	
1.35652	1.62921	0	0	0.247191	0.247191	
1.87826	1.2809	0	0	0.179775	0.179775	
1.87826	1.2809	0	0	0.202247	0.202247	
2.57391	0.561798	0	0	0.0898876	0.0898876	
2.57391	0.561798	0	0	0.168539	0.168539	
3.75652	0.47191	0	0	0.0674157	0.0674157	
3.75652	0.47191	0	0	0.123596	0.123596	
5.87826	0.314607	0	0	0.0786517	0.0786517	
5.87826	0.314607	0	0	0.0898876	0.0898876	
# EoF
