# xyscan Version 3.3.0
# Date: Wed Apr  2 13:56:06 2014
# Scanned by: caoshanshan
# Source: /Users/caoshanshan/Experimental Data/STAR_D_centrality/RAA-3-centralities.jpg
# Comment: 
# Format: x y -dx +dx -dy +dy
0.288	0.5	0	0	0.128571	0.128571	
0.288	0.5	0	0	0.257143	0.257143	
0.448	0.65	0	0	0.3	0.3	
0.448	0.65	0	0	0.3	0.3	
0.896	1.67857	0	0	0.192857	0.192857	
0.896	1.67857	0	0	0.342857	0.342857	
0.96	1.12143	0	0	0.257143	0.257143	
0.96	1.12143	0	0	0.278571	0.278571	
1.344	1.33571	0	0	0.428571	0.428571	
1.344	1.33571	0	0	0.428571	0.428571	
1.344	1.50714	0	0	0.257143	0.257143	
1.344	1.50714	0	0	0.278571	0.278571	
1.888	1.7	0	0	0.428571	0.428571	
1.888	1.7	0	0	0.557143	0.557143	
1.888	0.821429	0	0	0.128571	0.128571	
1.888	0.821429	0	0	0.214286	0.214286	
2.528	1.61429	0	0	0.3	0.3	
2.528	1.61429	0	0	0.364286	0.364286	
2.56	1.07857	0	0	0.171429	0.171429	
2.56	1.07857	0	0	0.278571	0.278571	
3.488	0.864286	0	0	0.15	0.15	
3.488	0.864286	0	0	0.257143	0.257143	
3.744	0.928571	0	0	0.128571	0.128571	
3.744	0.928571	0	0	0.214286	0.214286	
5.888	0.735714	0	0	0.192857	0.192857	
5.888	0.735714	0	0	0.257143	0.257143	
# EoF
