# xyscan Version 3.3.0
# Date: Wed Apr  2 14:30:29 2014
# Scanned by: caoshanshan
# Source: /Users/caoshanshan/Experimental Data/STAR_D_centrality/RAA-vs-npart.jpg
# Comment: 
# Format: x y -dx +dx -dy +dy
46.1538	0.9375	0	0	0.1875	0.1875	
46.1538	0.9375	0	0	0.267857	0.267857	
147.692	0.689732	0	0	0.167411	0.167411	
147.692	0.689732	0	0	0.180804	0.180804	
203.077	0.542411	0	0	0.174107	0.174107	
203.077	0.542411	0	0	0.1875	0.1875	
385.641	0.388393	0	0	0.113839	0.113839	
385.641	0.388393	0	0	0.167411	0.167411	
# EoF
