# xyscan Version 3.3.0
# Date: Wed Apr  2 14:47:02 2014
# Scanned by: caoshanshan
# Source: /Users/caoshanshan/Experimental Data/STAR_D_centrality/RAA-2-centralities.jpg
# Comment: 
# Format: x y -dx +dx -dy +dy
0.299625	0.553398	0	0	0.135922	0.135922	
0.299625	0.553398	0	0	0.203883	0.203883	
0.988764	1.29126	0	0	0.23301	0.23301	
0.988764	1.29126	0	0	0.213592	0.213592	
1.34831	1.64078	0	0	0.23301	0.23301	
1.34831	1.64078	0	0	0.242718	0.242718	
1.88764	1.51456	0	0	0.271845	0.271845	
1.88764	1.51456	0	0	0.300971	0.300971	
2.54682	1.05825	0	0	0.213592	0.213592	
2.54682	1.05825	0	0	0.145631	0.145631	
3.74532	0.737864	0	0	0.145631	0.145631	
3.74532	0.737864	0	0	0.106796	0.106796	
5.90262	0.446602	0	0	0.116505	0.116505	
5.90262	0.446602	0	0	0.145631	0.145631	
# EoF
