# xyscan Version 3.3.0
# Date: Wed Apr  2 14:50:08 2014
# Scanned by: caoshanshan
# Source: /Users/caoshanshan/Experimental Data/STAR_D_centrality/RAA-3-centralities.jpg
# Comment: 
# Format: x y -dx +dx -dy +dy
0.32	0.542857	0	0	0.107143	0.107143	
0.32	0.542857	0	0	0.257143	0.257143	
0.96	1.33571	0	0	0.214286	0.214286	
0.96	1.33571	0	0	0.278571	0.278571	
1.344	1.27143	0	0	0.235714	0.235714	
1.344	1.27143	0	0	0.192857	0.192857	
1.888	1.44286	0	0	0.3	0.3	
1.888	1.44286	0	0	0.214286	0.214286	
2.56	1.01429	0	0	0.235714	0.235714	
2.56	1.01429	0	0	0.15	0.15	
3.744	0.585714	0	0	0.15	0.15	
3.744	0.585714	0	0	0.0857143	0.0857143	
# EoF
