# xyscan Version 3.3.0
# Date: Wed Apr  2 14:53:31 2014
# Scanned by: caoshanshan
# Source: /Users/caoshanshan/Experimental Data/STAR_D_centrality/RAA-3-centralities.jpg
# Comment: 
# Format: x y -dx +dx -dy +dy
0.32	0.5	0	0	0.15	0.15	
0.32	0.5	0	0	0.278571	0.278571	
0.96	1.12143	0	0	0.278571	0.278571	
0.96	1.12143	0	0	0.257143	0.257143	
1.344	1.50714	0	0	0.257143	0.257143	
1.344	1.50714	0	0	0.257143	0.257143	
1.888	0.821429	0	0	0.235714	0.235714	
1.888	0.821429	0	0	0.128571	0.128571	
2.56	1.05714	0	0	0.3	0.3	
2.56	1.05714	0	0	0.192857	0.192857	
3.744	0.971429	0	0	0.235714	0.235714	
3.744	0.971429	0	0	0.128571	0.128571	
5.888	0.757143	0	0	0.171429	0.171429	
5.888	0.757143	0	0	0.235714	0.235714	
# EoF
